artist_id,artist_name,genres,folowers,popularity
2XiiUuK68XNdHaHOAF5hnT,Curbi,"['dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']",172222,54
0n255T84TbJje4U9RcKHGP,Otherwise Fine,[],3208,28
5Nngx6kSXmrSiL248sEwmT,Calippo,"['deep groove house', 'house']",36913,38
3ryLtWxwhWuIXU3OzyXQ44,Wolves By Night,[],526,11
6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,"['canadian electronic', 'electro house', 'pop dance', 'pop edm']",103025,50
59MDSNIYoOY0WRYuodzJPD,Duskus,"['future bass', 'vapor twitch']",53853,51
31ZNfGVEEcI9CyicPVJQni,Junior Sanchez,[],12890,31
6jjKAAi2ahf5gQ37k7rJya,EAUXMAR,['dutch edm'],12846,16
0A8ej3hXTozbQAMhcU8RNb,Adam K,"['brazilian edm', 'canadian electronic']",51757,45
4a9sClW4YpYQE5jUMAWx5W,Watermät,"['house', 'progressive house']",59479,38
5WdqBAQhGFCrZvBKXiPIu7,The Him,"['big room', 'deep tropical house', 'pop dance', 'pop edm']",111072,47
3T0HSMgUpuH1hXbT1JPwQF,Redondo,['house'],29446,45
1R75WX7EXt8cQsbC1JvHYt,Linier,['deep groove house'],1288,16
01lz5VBfkMFDteSA9pKJuP,The Click Five,"['boy band', 'neon pop punk', 'pixie']",236704,47
4QDvXnbmw1znkqkK1119Fc,RKCB,"['indie electropop', 'indie poptimism', 'vapor soul']",114332,41
4QK6kc57qNZNCb8DZ68tOr,Horisone,['hungarian techno'],5287,26
06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],103272304,100
65NscqgsoMPqBtoLbkP3jD,Bolier,['deep tropical house'],30443,49
6pcxIOhQCNb7DX2iuEXgxL,Tobtok,"['deep tropical house', 'uk dance']",32364,48
1CaCR4aY8KkwBTIVgAsl2L,Mercer Henderson,[],14767,26
1PFc84GHTYPL0G12JHh9Mc,Dannic,"['dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'sky room']",171848,41
2GVtgxcx7jg5xVCZsIHSGN,Dombresky,"['bass house', 'electro house', 'house', 'tech house']",112614,52
2xDZ8qyyE2Ti4wL1Ob1T7V,Hanne Mjøen,"['melodipop', 'norwegian pop']",14487,48
4X7BAHUDlbmgN8he6aZ8dL,Radiology,['sky room'],10257,21
2UmhByzSum8X2lQZ7pWvWp,RIRI,['japanese r&b'],76609,35
41NIpPJYY41AotTHlBeFHc,RAMMELLS,['city pop'],6319,9
1AU9Y5Y2Taxe4yh7AI6JRD,Thelma Aoyama,"['j-pop', 'japanese r&b']",251948,44
5lRAsaQysYDBzpa1CT0qwV,LOZAREENA,['japanese dance pop'],31141,38
2V8UZPMR1EbkXhzvEGBTrV,Lucky Kilimanjaro,"['city pop', 'j-indie', 'japanese electropop', 'japanese r&b']",115495,47
3JKU6cvr3SESsNviVlNCZc,BananaLemon,['japanese dance pop'],21400,16
2DKISYy7EvTDO7eJHBK6yF,I Don't Like Mondays.,['japanese r&b'],120284,45
1tcHKxlx0TZ6MkHGO4QYv3,KEN THE 390,[],41762,30
6H3niqx3EU1Cg14nMe0PhN,AYA A.K.A PANDA,"['j-rap', 'japanese pop rap', 'japanese r&b', 'josei rap']",103617,42
1z48rMKnmB9lBHx895J0jY,YOSA & TAAR,"['japanese dance pop', 'japanese electropop', 'japanese house', 'japanese r&b']",3776,15
2C6HFF5xLM3rUfCEuZ3q2I,NONA REEVES,"['japanese jazztronica', 'shibuya-kei']",44635,33
1dNWIVM9KLWq7zDgOabNyl,Akane Sasu Sora,[],458,3
43NKdJzrtzg9rAzmbIUdW8,Shin Sakiura,"['japanese r&b', 'japanese soul']",42636,41
3iJc8ZDkeB2gV3gNSugy5P,MaisonDe,"['j-rap', 'japanese trap']",5062,23
2oNStf3CKKLM5lnzELWMcH,Taichi Mukai,['japanese r&b'],135672,38
4muJrGMndyYWqZtfk8OWy4,BoA,['k-pop'],813225,53
0kvuzARGuGVDWjuIs3Hzwe,CIRRRCLE,"['japanese dance pop', 'japanese r&b']",9060,18
5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,"['k-pop', 'k-pop girl group']",2128412,60
2KC9Qb60EaY0kW4eH68vr3,ITZY,"['k-pop', 'k-pop girl group']",6884950,73
4XwgSK4cf1mOO6wqXwYU8o,EXILE SHOKICHI,['j-division'],78204,36
2HHC4UnpU1TgVaq6gHmMgd,Reiji Kawaguchi,[],4162,12
6U9PA9nXDmzmlpSwR9KJ2n,Taeyoung Boy,"['j-rap', 'japanese chill rap']",24592,36
6ZtYpkBBZ7wfpM99Qxm0KO,Rude-α,['japanese pop rap'],72060,41
1bmqi99UHMUsIQVZDx4dAn,DJ RYOW,"['j-rap', 'japanese trap']",49904,44
5Xcbv83o11Ez2XPHa1n8Pf,AmPm,['japanese dance pop'],53596,38
3FfCFGwPn1T9WAgXR4HsDh,Unwork,[],593,5
0BptQvCM3OfnV79OYLY4wQ,RIKE,['norrbotten indie'],333,0
3aCjEMOSf2qcOU3kTQFm8o,ramhead,[],83,0
3NSKTb4t386KNoI3bP9XVV,Shuta Sueyoshi,['japanese dance pop'],81567,36
31cQ1UZ89lT9gFf6bvADZl,YonYon,"['japanese chill rap', 'japanese r&b']",31594,41
3tIRRS9qQ3bpL6WxTShIXe,Dream Shizuka,[],9062,6
7JbJSRUH6Wu2RtDfn8rbzw,竹内アンナ,['city pop'],42149,33
5iJXEHtvKwbsKZBNOCOE63,ANIMAL HACK,['japanese dance pop'],3258,12
2uYWxilOVlUdk4oV9DvwqK,Mitski,"['brooklyn indie', 'pov: indie']",7102244,84
6UE7nl9mha6s8z0wFQFIZ2,Robyn,"['dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop']",817947,59
1WvvwcQx0tj6NdDhZZ2zZz,Future Islands,"['alternative dance', 'art pop', 'baltimore indie', 'chamber pop', 'indie rock', 'indietronica', 'neo-synthpop', 'shimmer pop']",589838,62
6nB0iY1cjSY1KyhYyuIIKH,FKA twigs,"['afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'experimental r&b', 'trip hop']",1196466,59
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"['art pop', 'pop']",32893453,90
2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,"['art pop', 'chamber pop', 'indie rock', 'indietronica', 'neo-synthpop', 'seattle indie']",385682,49
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"['lgbtq+ hip hop', 'neo soul']",13110407,84
053q0ukIDRgzwTr4vNSwab,Grimes,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']",2282413,69
5INjqkS1o8h1imAzPqGZBb,Tame Impala,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",7449568,80
50co4Is1HCEo8bhOyUWKpn,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",9551690,84
4wXchxfTTggLtzkoUhO86Q,Soccer Mommy,"['art pop', 'bubblegrunge', 'indie pop', 'indie rock', 'small room']",370400,51
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']",1873392,66
68kEuyFKyqrdQQLLsmiatm,Vince Staples,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",1835471,67
163tK9Wjr9P9DmM0AVK7lm,Lorde,"['art pop', 'metropopolis', 'nz pop', 'pop']",9896771,75
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",3516455,75
6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,"['alternative americana', 'art pop', 'chamber pop', 'countrygaze', 'dream pop', 'experimental pop', 'indie pop', 'indie rock', 'noise pop', 'singer-songwriter']",469950,51
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",1382673,69
53wZLCnhshZKDRs3uopFBc,Jai Paul,"['escape room', 'experimental r&b']",204908,45
63MQldklfxkjYDoUE4Tppz,M83,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",2301962,70
23NIwARd4vPbxt3wwNnJ6k,Parquet Courts,"['alternative rock', 'american post-punk', 'brooklyn indie', 'chamber pop', 'crank wave', 'denton tx indie', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock']",279291,48
4frXpPxQQZwbCu3eTGnZEw,Thundercat,"['afrofuturism', 'indie soul']",1279205,70
5gspAQIAH8nJUrMYgXjCJ2,Kurt Vile,"['art pop', 'chamber pop', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'noise pop', 'philly indie', 'singer-songwriter']",504892,54
4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']",1960627,70
2gbT6GPXMis0OAkZbEQCYB,Pinegrove,"['countrygaze', 'new jersey indie', 'small room']",359761,65
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,"['alternative hip hop', 'escape room', 'hip hop', 'political hip hop']",1078734,60
3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,"['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'permanent wave', 'quebec indie', 'rock']",2246497,65
3l0CmX0FuQjFxr8SK7Vqag,Clairo,"['bedroom pop', 'indie pop', 'pov: indie']",4572789,76
4OOlG5eBXSkSAAEeKjJb5Y,Courtney Barnett,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",576101,52
53KwLdlmrlCelAZMaLVZqU,James Blake,"['art pop', 'indie soul', 'indietronica', 'uk alternative pop']",1410418,69
56ZTgzPBDge0OvCGgMO3OY,Beach House,"['baltimore indie', 'dream pop', 'dreamo', 'indie rock', 'indietronica', 'modern dream pop', 'pov: indie']",2105281,72
6g0mn3tzAds6aVeUYRsryU,The War On Drugs,"['chamber pop', 'indie rock', 'modern rock', 'philly indie']",920342,58
3iOvXCl6edW5Um0fXEBRXy,The xx,"['downtempo', 'dream pop', 'indietronica']",3738645,66
1EpyA68dKpjf7jXmQL88Hy,Noname,"['alternative r&b', 'chicago rap']",724511,54
1Z2KInfSmPOzAIYyiaXeti,Youth Lagoon,"['chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'idaho indie', 'indie rock', 'indietronica', 'shimmer pop', 'stomp and holler']",215069,47
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,"['edmonton indie', 'lo-fi indie', 'pov: indie']",5445426,79
2auiVi8sUZo17dLy1HwrTU,Solange,"['afrofuturism', 'alternative r&b', 'r&b', 'urban contemporary']",2049082,60
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,"['chamber pop', 'folk', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'singer-songwriter', 'stomp and holler']",1330103,63
16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,"['alabama indie', 'modern blues rock', 'rock']",1604522,59
1O10apSOoAPjOu6UhUNmeI,SBTRKT,"['chillwave', 'electronica', 'future garage', 'indie soul', 'indietronica']",631935,49
2cCUtGK9sDU2EoElnk0GNB,The National,"['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock']",1579442,67
4QkSD9TRUnMtI8Fq1jXJJe,Snail Mail,"['art pop', 'baltimore indie', 'bubblegrunge', 'indie pop', 'indie rock']",381522,48
7GN9PivdemQRKjDt4z5Zv8,The Internet,"['alternative r&b', 'lgbtq+ hip hop']",1380498,59
1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,"['art pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']",841043,59
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,['indie pop'],1044125,70
07D1Bjaof0NFlU32KXiqUP,Lucy Dacus,['indie pop'],476449,71
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","['hip hop', 'rap']",14238883,84
3vXXs7JjWfPO0YHhDnj4SP,KARRAHBOOO,[],50892,46
2i9uaNzfUtuApAjEf1omV8,Wet,"['brooklyn indie', 'electropop', 'indie poptimism', 'nyc pop', 'shimmer pop']",258016,52
2RqrWplViWHSGLzlhmDcbt,Yaeji,"['alternative r&b', 'art pop', 'escape room', 'experimental house']",411120,50
1ll45mCZIveI9KHNZx2DdS,Purple Mountains,"['alternative country', 'chamber pop', 'lo-fi', 'modern power pop']",49529,34
6oBm8HB0yfrIc9IHbxs6in,Lykke Li,"['electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",1829789,68
4lPl9gqgox3JDiaJ1yklKh,Tierra Whack,['alternative r&b'],481717,58
2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,"['art pop', 'chamber pop', 'indie rock', 'singer-songwriter', 'stomp and holler']",805280,71
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,['bedroom pop'],5856619,73
2WoVwexZuODvclzULjPQtm,Sampha,"['alternative r&b', 'indie soul']",733590,64
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,"['indie pop', 'la indie', 'pov: indie']",2261741,78
4R073T3AVJKqAsbzLmLW9u,John Maus,"['art pop', 'baroque pop', 'experimental pop', 'grave wave', 'hypnagogic pop', 'noise pop']",205632,46
6LEeAFiJF8OuPx747e1wxR,Blood Orange,"['alternative r&b', 'art pop', 'escape room', 'indie soul', 'indietronica', 'metropopolis']",841199,60
2wJ4vsxWd7df7dRU4KcoDe,Sharon Van Etten,"['art pop', 'chamber pop', 'indie rock', 'melancholia', 'new jersey indie', 'singer-songwriter']",516493,54
7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,"['compositional ambient', 'electronica', 'intelligent dance music']",493186,54
22ojy4H4ZVpowC4lRRC8In,Destroyer,"['art pop', 'chamber pop', 'indie rock', 'indietronica', 'noise pop', 'vancouver indie']",171783,40
5PbpKlxQE0Ktl5lcNABoFf,Car Seat Headrest,"['furry', 'indie rock', 'pov: indie']",720668,60
7aA592KWirLsnfb5ulGWvU,Danny Brown,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'underground hip hop']",833527,62
3mIj9lX2MWuHmhNCA7LSCW,The 1975,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",7053591,76
3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt,"['alternative hip hop', 'drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",2178911,68
5H0YoDsPDi9fObFmJtTjfN,Ariel Pink,"['art pop', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'hypnagogic pop', 'la indie', 'neo-psychedelic', 'new weird america', 'noise pop']",323322,48
7MoIc5s9KXolCBH1fy9kkw,Japanese Breakfast,"['art pop', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']",684386,56
29XOeO6KIWxGthejQqn793,Flying Lotus,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'indietronica', 'instrumental hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky']",763427,54
38zTZcuN7nFvVJ6auhc6V3,Deerhunter,"['alternative rock', 'art pop', 'atlanta indie', 'dream pop', 'experimental rock', 'indie rock', 'lo-fi', 'neo-psychedelic', 'neo-synthpop', 'noise pop', 'noise rock', 'shoegaze']",383746,46
6rnbB5fuUuCSsspvFsxIpT,Cloud Nothings,"['cleveland indie', 'indie punk', 'indie rock', 'lo-fi', 'modern power pop', 'noise pop', 'noise rock', 'popgaze']",163356,39
1Dt1UKLtrJIW1xxRBejjos,The Blaze,['new french touch'],568151,63
4BEYBN6NCPrFk3sOLMTby3,Majical Cloudz,"['art pop', 'canadian electropop', 'shiver pop']",55872,38
4iMO20EPodreIaEl8qW66y,Still Woozy,"['bedroom pop', 'oakland indie', 'pov: indie']",969670,67
75dQReiBOHN37fQgWQrIAJ,Local Natives,"['chamber pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",640866,55
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,"['dance pop', 'pop']",9805816,75
39vA9YljbnOApXKniLWBZv,Sylvan Esso,"['art pop', 'chamber pop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop']",555121,54
7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,"['electronica', 'future garage', 'indie soul', 'indietronica']",782210,58
7gqsi6aBSkRMJoL9psKqMr,Bill Callahan,"['alternative country', 'art pop', 'chamber pop', 'lo-fi', 'singer-songwriter', 'slowcore', 'solo wave']",163850,44
7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,"['art pop', 'etherpop', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop']",829130,62
2efrqekWSHlvhATD50AG3m,Orion Sun,"['alternative r&b', 'bedroom pop']",270386,62
5RADpgYLOuS2ZxDq7ggYYH,Death Grips,"['escape room', 'experimental hip hop', 'industrial hip hop']",858790,57
4Ui2kfOqGujY81UcPrb5KE,HAIM,"['indietronica', 'metropopolis']",1306540,64
59pWgeY26Q6yJy37QvJflh,Sleigh Bells,"['brooklyn indie', 'dance-punk', 'experimental pop', 'hyper-rock', 'indie rock', 'indie surf', 'indietronica', 'neo-synthpop', 'noise pop', 'shimmer pop']",269714,44
5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,"['art pop', 'brooklyn indie', 'chamber pop', 'countrygaze', 'indie pop', 'indie rock', 'small room']",736183,66
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,"['indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",1374468,62
3kzwYV3OCB010YfXMF0Avt,Alvvays,"['art pop', 'chamber pop', 'dream pop', 'dreamo', 'indie pop', 'indie rock', 'noise pop', 'shoegaze', 'toronto indie']",543677,59
5a0etAzO5V26gvlbmHzT9W,Nicolas Jaar,"['downtempo', 'electronica', 'microhouse']",690058,50
2Tglaf8nvDzwSQnpSrjLHP,Cuco,"['bedroom pop', 'dream pop']",2711128,68
3AHFDfqhSqPBecjQDIOIJA,U.S. Girls,"['art pop', 'chamber psych', 'experimental pop']",92442,38
12VaqyEhgwDRuFfEqbnrpz,PJ Harvey,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",1045891,58
5XQRfs0gXs30aWUn1Umves,Choker,['alternative r&b'],209105,41
1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,"['canadian electropop', 'dark pop', 'edmonton indie', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop']",586432,49
59oA5WbbQvomJz2BuRG071,Jungle,"['indie soul', 'uk contemporary r&b']",1233977,72
4f4co0txflmBMkp8I1p7n0,Deborah Dworshipper,[],56892,0
7DT5s5AzEIeXDNjQJ46tT8,Keo Nozari,[],4461,9
4LlJh7Tq2fJGfu0WrDJVvX,Lou Ella,[],8824,12
1zLAXcROEhMZL9IhVu5Vvh,Tom Goss,['strut'],5942,16
2OCanyIjsP839xw7ItEZPZ,Saint Mars,[],3757,19
7x3MbA2lRnl8xXFc9A9uUq,Adil C,[],35409,28
1rpnxsWiM108ypX0NsP2uI,Nick Hades,['covertronica'],633,39
0DE5Bglchu5jMXtNIGBzfr,Bailey Crego,[],277,2
6KImCVD70vtIoJWnq6nGn3,Harry Styles,['pop'],31333269,84
1IkhhWiAL503c5XHI1I04i,Chip Conyard,[],145,4
2ZhzqxlfE5BYMi7AKgBcWA,Blair Woods,[],508,2
7blBJnPP4B8W0Mq4c0FctV,Melissa Crispo,[],250,0
1LzbpVQTKYhHewqsn5DCnX,Maxwell Luke,[],1314,32
4mbv0HeV0rHkSW9CqqANPT,Amber Ryann,[],6080,22
3LbG3YJCzxwKicBdQOgTFl,Kat Holland,[],183,0
2MtAIOQOd55jnPFR6JXFiN,Lauren Presley,[],2114,25
5BcPAV23Ar972P2hjCj9Gt,CTZNJ,[],202,0
3uHaN7mjiPcpQiqV3UZLWC,Ksenia,[],4463,12
4Tg7iHwHWqSkjQOsg8wNRj,Kevlah,[],992,8
4VvJB3WH8z8rdGqa3S30Op,Maml,[],394,6
5eX6G69K5W8yZVCHmpJpb6,Downlowd,[],3773,8
1ksg2M68kC0Yaz3VA9dQX6,Asher Knight,[],4875,14
67ONRteBPYNpIVL7MvBGQn,Two Neighbors,[],3340,19
7qTnHehdr6P72LMUjO1oZl,Royse,[],3700,24
03cpaHugScMpWW8cvy0VMG,Seven Lights,[],78,0
71bRElJXFDX3l26Ch7ojf1,Scriss,[],86,0
0rTI2LB5bfL2z4NEvoiP2F,KINGDØMS,[],4258,8
6p41GgJajkf3W2YXAzL8xC,Plastician,['classic dubstep'],18068,28
57qOgv22WG6NqUD4iglLjL,Guy Tang,[],2674,25
4OxJlPeu16NvTuQyV6jJld,Eivind Husebø,[],7003,4
2pzR2SvW8WLZjZlSKJXnvI,Natixx,[],1493,17
4MwXZSj0j8R35rLKzHURbI,Modhayan,[],76,0
5bwLr3mVAqFQmy9zyFK4BA,Davina Leone,[],879,5
46aEP85MFcoBIOHShDSVKR,TYFI,[],317,18
6bIsFWNkjQvSm5P4rqlxKn,Don Mills,['k-rap'],14882,37
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,"['dance pop', 'pop']",32234530,79
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,"['girl group', 'pop', 'talent show']",15925240,69
78CGeleRIUbrzD47TLlI8U,Shannon K,[],18967,30
4dpARuHxo51G3z768sgnrY,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",53876742,85
2YctNu2EnMnIwcxdCp0lJy,Josh Stanley,[],8601,11
6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['pop', 'r&b']",36491760,87
1SZET7E8msaLbY5udwLdn0,Doje,[],800,0
4jpsw9CQS439N0B7SecMgf,Ant Saunders,['chill r&b'],85450,45
7gP3bB2nilZXLfPHJhMdvc,Foster The People,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",3693917,70
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],23220461,84
0Jk0TeNXrhhwOMmR2nNyZR,The FifthGuys,[],27502,54
5y2Xq6xcjJb2jVM54GHK3t,John Legend,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",6602134,75
2ZoDOJ7d8rchLJwYU42x2J,Conor Burns,[],2252,27
3bhu7P5PfngueRHiB9hjcx,Elle King,['modern blues rock'],597384,62
4TH4BHy0LdBi3dpBW4P2UX,R. City,"['reggae fusion', 'virgin islands reggae']",150612,61
4LJ2wv8SaZZe50hYvpubP8,ØMG,[],755,17
4ETSs924pXMzjIeD6E9b4u,Surfaces,['bedroom soul'],915730,65
5NH7AZYpUjd9UL1vR3KMzD,Joanna Crass,['indie r&b'],3356,42
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['neo soul', 'pop', 'r&b']",11352377,78
3qtcqWDAmzqMyTUegNfnYh,Mikhail Pochekin,[],162,10
0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,"['pop', 'reggae fusion']",1286386,66
4ltEoIzDTnzzXdirNLhSw1,Paul Butcher,[],3689,10
2feDdbD5araYcm6JhFHHw7,Labrinth,"['indie poptimism', 'pop']",3156060,77
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,"['hip pop', 'pop']",14479425,76
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",34118609,83
0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'miami hip hop', 'pop']",10069199,83
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,"['pop', 'uk pop']",22598042,75
5Wpn7BDRJ8oq7CcF1EufWI,Chris Linton,['uk dance'],22864,55
57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,['pop'],6998079,65
0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",5883270,76
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,"['neo mellow', 'piano rock', 'pop rock', 'viral pop']",562993,60
3FUY2gzHeIiaesXtOAdB7A,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",4163621,72
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"['modern rock', 'pop', 'rock']",51401665,86
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,"['alt z', 'nz pop']",782561,63
6sD91HbOwd5tBjMg3YkSc3,Herb Barclay Project,[],2364,0
6E5O1vnABX2XWqyZnrmTm0,Tokyo Taboo,[],1207,4
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,['bedroom soul'],1830033,67
5YPbtEypUwxOJrt9OpbicE,Urchin,[],626,9
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"['hip hop', 'rap', 'slap house']",27602217,93
2cFrymmkijnjDg9SS92EPM,blackbear,['pop'],4904738,74
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",24123962,95
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']",739177,62
6USMTwO0MNDnKte5a5h0xx,Y2K,"['pop rap', 'viral rap']",296540,58
56oDRnqbIiwx4mymNEv7dS,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",5696342,71
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,"['melodic rap', 'pluggnb', 'rap']",7025433,81
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,['canadian hip hop'],2062185,67
4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",78793160,95
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",20712670,87
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,"['melodic rap', 'rap']",10125583,72
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,"['melodic rap', 'rap conscient']",5355169,67
77ziqFxp5gaInVrF2lj4ht,Sech,"['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']",11745690,78
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,"['pop', 'r&b en espanol']",8025316,78
5fMUXHkw8R8eOP2RNVYEZX,Diplo,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",2557777,76
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"['alt z', 'pop']",1262844,71
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,['pop'],5433247,69
5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,"['folk-pop', 'irish pop', 'uk pop']",1505524,71
57LYzLEk2LcFghVwuWbcuS,Summer Walker,"['r&b', 'rap']",6086752,79
77qukKzmdI5BeMBR7WGUrN,Aaron Smith,['chicago house'],310554,63
6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,['pop'],9453173,68
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,"['dance pop', 'pop']",9647208,63
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,"['pop', 'post-teen pop']",26009147,77
4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,"['dance pop', 'pop', 'post-teen pop', 'talent show']",2573552,59
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,"['dance pop', 'pop', 'post-teen pop']",990438,58
